date,id,question,question_norm,research_tokens,model,prompt_type,forecast,closure_date,end_date,volume_num,liquidity_num,yes_price,no_price,days_to_end,abs_diff,resolution,forecast_mean_prompt,forecast_mean_all,,,,
05/09/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,9717,openai_gpt_3_5_turbo_0613,Zero-shot,0.4,08/09/2025,08/09/2025,240480.832,45774.12987,0,0.999,3,0.4,0,0.3625,0.388888889,,,,
05/09/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,9717,openai_gpt_3_5_turbo_0613,CoT,0.4,08/09/2025,08/09/2025,240480.832,45774.12987,0,0.999,3,0.4,0,0.41,0.388888889,,,,
05/09/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,9717,google_gemma_3_12b_it,Zero-shot,0.35,08/09/2025,08/09/2025,240480.832,45774.12987,0,0.999,3,0.35,0,0.3625,0.388888889,,,,
05/09/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,9717,google_gemma_3_12b_it,CoT,0.45,08/09/2025,08/09/2025,240480.832,45774.12987,0,0.999,3,0.45,0,0.41,0.388888889,,,,
05/09/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,9717,google_gemma_3_27b_it_free,Zero-shot,0.25,08/09/2025,08/09/2025,240480.832,45774.12987,0,0.999,3,0.25,0,0.3625,0.388888889,,,,
05/09/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,9717,google_gemma_3_27b_it_free,CoT,0.35,08/09/2025,08/09/2025,240480.832,45774.12987,0,0.999,3,0.35,0,0.41,0.388888889,,,,
05/09/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,9717,deepseek_deepseek_chat_v3_0324_free,Zero-shot,NA,08/09/2025,08/09/2025,240480.832,45774.12987,0,0.999,3,NA,0,0.3625,0.388888889,,,,
05/09/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,9717,deepseek_deepseek_chat_v3_0324_free,CoT,0.4,08/09/2025,08/09/2025,240480.832,45774.12987,0,0.999,3,0.4,0,0.41,0.388888889,,,,
05/09/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,9717,deepseek_deepseek_r1_free,Zero-shot,NA,08/09/2025,08/09/2025,240480.832,45774.12987,0,0.999,3,NA,0,0.3625,0.388888889,,,,
05/09/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,9717,deepseek_deepseek_r1_free,CoT,NA,08/09/2025,08/09/2025,240480.832,45774.12987,0,0.999,3,NA,0,0.41,0.388888889,,,,
05/09/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,6592,openai_gpt_4o_mini,Zero-shot,0.7,08/09/2025,08/09/2025,447296.6537,1024.8979,0.985,0.006,3,0.285,1,0.75,0.740909091,,,,
05/09/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,6592,openai_gpt_4o_mini,CoT,0.7,08/09/2025,08/09/2025,447296.6537,1024.8979,0.985,0.006,3,0.285,1,0.73,0.740909091,,,,
05/09/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,6592,openai_gpt_3_5_turbo_0613,Zero-shot,0.7,08/09/2025,08/09/2025,447296.6537,1024.8979,0.985,0.006,3,0.285,1,0.75,0.740909091,,,,
05/09/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,6592,openai_gpt_3_5_turbo_0613,CoT,0.7,08/09/2025,08/09/2025,447296.6537,1024.8979,0.985,0.006,3,0.285,1,0.73,0.740909091,,,,
05/09/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,6592,google_gemma_3_12b_it,Zero-shot,0.85,08/09/2025,08/09/2025,447296.6537,1024.8979,0.985,0.006,3,0.135,1,0.75,0.740909091,,,,
05/09/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,6592,google_gemma_3_12b_it,CoT,0.75,08/09/2025,08/09/2025,447296.6537,1024.8979,0.985,0.006,3,0.235,1,0.73,0.740909091,,,,
05/09/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,6592,google_gemma_3_27b_it_free,Zero-shot,0.85,08/09/2025,08/09/2025,447296.6537,1024.8979,0.985,0.006,3,0.135,1,0.75,0.740909091,,,,
05/09/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,6592,google_gemma_3_27b_it_free,CoT,0.85,08/09/2025,08/09/2025,447296.6537,1024.8979,0.985,0.006,3,0.135,1,0.73,0.740909091,,,,
05/09/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,6592,deepseek_deepseek_chat_v3_0324_free,Zero-shot,0.7,08/09/2025,08/09/2025,447296.6537,1024.8979,0.985,0.006,3,0.285,1,0.75,0.740909091,,,,
05/09/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,6592,deepseek_deepseek_chat_v3_0324_free,CoT,NA,08/09/2025,08/09/2025,447296.6537,1024.8979,0.985,0.006,3,NA,1,0.73,0.740909091,,,,
05/09/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,6592,deepseek_deepseek_r1_free,Zero-shot,0.7,08/09/2025,08/09/2025,447296.6537,1024.8979,0.985,0.006,3,0.285,1,0.75,0.740909091,,,,
05/09/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,6592,deepseek_deepseek_r1_free,CoT,0.65,08/09/2025,08/09/2025,447296.6537,1024.8979,0.985,0.006,3,0.335,1,0.73,0.740909091,,,,
05/09/2025,564303,Will Paradise win the Emmy for Outstanding Drama Series?,will paradise win the emmy for outstanding drama series?,6157,openai_gpt_4o_mini,Zero-shot,0.3,14/09/2025,14/09/2025,195098.3203,20517.17912,0.002,0.997,9,0.298,0,0.3,0.3,,,,
05/09/2025,564303,Will Paradise win the Emmy for Outstanding Drama Series?,will paradise win the emmy for outstanding drama series?,6157,openai_gpt_4o_mini,CoT,0.3,14/09/2025,14/09/2025,195098.3203,20517.17912,0.002,0.997,9,0.298,0,0.3,0.3,,,,
05/09/2025,564303,Will Paradise win the Emmy for Outstanding Drama Series?,will paradise win the emmy for outstanding drama series?,6157,openai_gpt_3_5_turbo_0613,Zero-shot,0.4,14/09/2025,14/09/2025,195098.3203,20517.17912,0.002,0.997,9,0.398,0,0.3,0.3,,,,
05/09/2025,564303,Will Paradise win the Emmy for Outstanding Drama Series?,will paradise win the emmy for outstanding drama series?,6157,openai_gpt_3_5_turbo_0613,CoT,0.4,14/09/2025,14/09/2025,195098.3203,20517.17912,0.002,0.997,9,0.398,0,0.3,0.3,,,,
05/09/2025,564303,Will Paradise win the Emmy for Outstanding Drama Series?,will paradise win the emmy for outstanding drama series?,6157,google_gemma_3_12b_it,Zero-shot,0.25,14/09/2025,14/09/2025,195098.3203,20517.17912,0.002,0.997,9,0.248,0,0.3,0.3,,,,
05/09/2025,564303,Will Paradise win the Emmy for Outstanding Drama Series?,will paradise win the emmy for outstanding drama series?,6157,google_gemma_3_12b_it,CoT,0.25,14/09/2025,14/09/2025,195098.3203,20517.17912,0.002,0.997,9,0.248,0,0.3,0.3,,,,
05/09/2025,564303,Will Paradise win the Emmy for Outstanding Drama Series?,will paradise win the emmy for outstanding drama series?,6157,google_gemma_3_27b_it_free,Zero-shot,0.25,14/09/2025,14/09/2025,195098.3203,20517.17912,0.002,0.997,9,0.248,0,0.3,0.3,,,,
05/09/2025,564303,Will Paradise win the Emmy for Outstanding Drama Series?,will paradise win the emmy for outstanding drama series?,6157,google_gemma_3_27b_it_free,CoT,0.25,14/09/2025,14/09/2025,195098.3203,20517.17912,0.002,0.997,9,0.248,0,0.3,0.3,,,,
05/09/2025,564303,Will Paradise win the Emmy for Outstanding Drama Series?,will paradise win the emmy for outstanding drama series?,6157,deepseek_deepseek_chat_v3_0324_free,Zero-shot,NA,14/09/2025,14/09/2025,195098.3203,20517.17912,0.002,0.997,9,NA,0,0.3,0.3,,,,
05/09/2025,564303,Will Paradise win the Emmy for Outstanding Drama Series?,will paradise win the emmy for outstanding drama series?,6157,deepseek_deepseek_chat_v3_0324_free,CoT,NA,14/09/2025,14/09/2025,195098.3203,20517.17912,0.002,0.997,9,NA,0,0.3,0.3,,,,
05/09/2025,564303,Will Paradise win the Emmy for Outstanding Drama Series?,will paradise win the emmy for outstanding drama series?,6157,deepseek_deepseek_r1_free,Zero-shot,NA,14/09/2025,14/09/2025,195098.3203,20517.17912,0.002,0.997,9,NA,0,0.3,0.3,,,,
05/09/2025,564303,Will Paradise win the Emmy for Outstanding Drama Series?,will paradise win the emmy for outstanding drama series?,6157,deepseek_deepseek_r1_free,CoT,NA,14/09/2025,14/09/2025,195098.3203,20517.17912,0.002,0.997,9,NA,0,0.3,0.3,,,,
06/09/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,7740,openai_gpt_4o_mini,Zero-shot,0.65,07/09/2025,07/09/2025,19106.78943,19328.803,0.45,0.54,1,0.2,1,0.66,0.66,,,,
06/09/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,7740,openai_gpt_4o_mini,CoT,0.65,07/09/2025,07/09/2025,19106.78943,19328.803,0.45,0.54,1,0.2,1,0.66,0.66,,,,
06/09/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,7740,openai_gpt_3_5_turbo_0613,Zero-shot,0.7,07/09/2025,07/09/2025,19106.78943,19328.803,0.45,0.54,1,0.25,1,0.66,0.66,,,,
06/09/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,7740,openai_gpt_3_5_turbo_0613,CoT,0.7,07/09/2025,07/09/2025,19106.78943,19328.803,0.45,0.54,1,0.25,1,0.66,0.66,,,,
06/09/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,7740,google_gemma_3_12b_it,Zero-shot,0.65,07/09/2025,07/09/2025,19106.78943,19328.803,0.45,0.54,1,0.2,1,0.66,0.66,,,,
06/09/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,7740,google_gemma_3_12b_it,CoT,0.65,07/09/2025,07/09/2025,19106.78943,19328.803,0.45,0.54,1,0.2,1,0.66,0.66,,,,
06/09/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,7740,google_gemma_3_27b_it_free,Zero-shot,0.65,07/09/2025,07/09/2025,19106.78943,19328.803,0.45,0.54,1,0.2,1,0.66,0.66,,,,
06/09/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,7740,google_gemma_3_27b_it_free,CoT,0.65,07/09/2025,07/09/2025,19106.78943,19328.803,0.45,0.54,1,0.2,1,0.66,0.66,,,,
06/09/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,7740,deepseek_deepseek_chat_v3_0324_free,Zero-shot,NA,07/09/2025,07/09/2025,19106.78943,19328.803,0.45,0.54,1,NA,1,0.66,0.66,,,,
06/09/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,7740,deepseek_deepseek_chat_v3_0324_free,CoT,NA,07/09/2025,07/09/2025,19106.78943,19328.803,0.45,0.54,1,NA,1,0.66,0.66,,,,
06/09/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,7740,deepseek_deepseek_r1_free,Zero-shot,0.65,07/09/2025,07/09/2025,19106.78943,19328.803,0.45,0.54,1,0.2,1,0.66,0.66,,,,
06/09/2025,541813,Will Carlos Alcaraz win the 2025 US Open?,will carlos alcaraz win the 2025 us open?,7740,deepseek_deepseek_r1_free,CoT,0.65,07/09/2025,07/09/2025,19106.78943,19328.803,0.45,0.54,1,0.2,1,0.66,0.66,,,,
06/09/2025,539969,Will Kenny Pickett start Week 1 for the Browns?,will kenny pickett start week 1 for the browns?,7279,openai_gpt_4o_mini,Zero-shot,0,08/09/2025,08/09/2025,64952.49246,1126.65597,0,0.995,2,0,0,0.042,0.032,,,,
06/09/2025,539969,Will Kenny Pickett start Week 1 for the Browns?,will kenny pickett start week 1 for the browns?,7279,openai_gpt_4o_mini,CoT,0,08/09/2025,08/09/2025,64952.49246,1126.65597,0,0.995,2,0,0,0.022,0.032,,,,
06/09/2025,539969,Will Kenny Pickett start Week 1 for the Browns?,will kenny pickett start week 1 for the browns?,7279,openai_gpt_3_5_turbo_0613,Zero-shot,0.2,08/09/2025,08/09/2025,64952.49246,1126.65597,0,0.995,2,0.2,0,0.042,0.032,,,,
06/09/2025,539969,Will Kenny Pickett start Week 1 for the Browns?,will kenny pickett start week 1 for the browns?,7279,openai_gpt_3_5_turbo_0613,CoT,0.1,08/09/2025,08/09/2025,64952.49246,1126.65597,0,0.995,2,0.1,0,0.022,0.032,,,,
06/09/2025,539969,Will Kenny Pickett start Week 1 for the Browns?,will kenny pickett start week 1 for the browns?,7279,google_gemma_3_12b_it,Zero-shot,0,08/09/2025,08/09/2025,64952.49246,1126.65597,0,0.995,2,0,0,0.042,0.032,,,,
06/09/2025,539969,Will Kenny Pickett start Week 1 for the Browns?,will kenny pickett start week 1 for the browns?,7279,google_gemma_3_12b_it,CoT,0,08/09/2025,08/09/2025,64952.49246,1126.65597,0,0.995,2,0,0,0.022,0.032,,,,
06/09/2025,539969,Will Kenny Pickett start Week 1 for the Browns?,will kenny pickett start week 1 for the browns?,7279,google_gemma_3_27b_it_free,Zero-shot,0.01,08/09/2025,08/09/2025,64952.49246,1126.65597,0,0.995,2,0.01,0,0.042,0.032,,,,
06/09/2025,539969,Will Kenny Pickett start Week 1 for the Browns?,will kenny pickett start week 1 for the browns?,7279,google_gemma_3_27b_it_free,CoT,0.01,08/09/2025,08/09/2025,64952.49246,1126.65597,0,0.995,2,0.01,0,0.022,0.032,,,,
06/09/2025,539969,Will Kenny Pickett start Week 1 for the Browns?,will kenny pickett start week 1 for the browns?,7279,deepseek_deepseek_chat_v3_0324_free,Zero-shot,NA,08/09/2025,08/09/2025,64952.49246,1126.65597,0,0.995,2,NA,0,0.042,0.032,,,,
06/09/2025,539969,Will Kenny Pickett start Week 1 for the Browns?,will kenny pickett start week 1 for the browns?,7279,deepseek_deepseek_chat_v3_0324_free,CoT,NA,08/09/2025,08/09/2025,64952.49246,1126.65597,0,0.995,2,NA,0,0.022,0.032,,,,
06/09/2025,539969,Will Kenny Pickett start Week 1 for the Browns?,will kenny pickett start week 1 for the browns?,7279,deepseek_deepseek_r1_free,Zero-shot,0,08/09/2025,08/09/2025,64952.49246,1126.65597,0,0.995,2,0,0,0.042,0.032,,,,
06/09/2025,539969,Will Kenny Pickett start Week 1 for the Browns?,will kenny pickett start week 1 for the browns?,7279,deepseek_deepseek_r1_free,CoT,0,08/09/2025,08/09/2025,64952.49246,1126.65597,0,0.995,2,0,0,0.022,0.032,,,,
06/09/2025,564322,Will What We Do in the Shadows win the Emmy for Outstanding Comedy Series?,will what we do in the shadows win the emmy for outstanding comedy series?,7240,openai_gpt_4o_mini,Zero-shot,0.4,14/09/2025,14/09/2025,12292.22336,20661.40923,0.003,0.994,8,0.397,0,0.25,0.245,,,,
06/09/2025,564322,Will What We Do in the Shadows win the Emmy for Outstanding Comedy Series?,will what we do in the shadows win the emmy for outstanding comedy series?,7240,openai_gpt_4o_mini,CoT,0.4,14/09/2025,14/09/2025,12292.22336,20661.40923,0.003,0.994,8,0.397,0,0.24,0.245,,,,
06/09/2025,564322,Will What We Do in the Shadows win the Emmy for Outstanding Comedy Series?,will what we do in the shadows win the emmy for outstanding comedy series?,7240,openai_gpt_3_5_turbo_0613,Zero-shot,0.2,14/09/2025,14/09/2025,12292.22336,20661.40923,0.003,0.994,8,0.197,0,0.25,0.245,,,,
06/09/2025,564322,Will What We Do in the Shadows win the Emmy for Outstanding Comedy Series?,will what we do in the shadows win the emmy for outstanding comedy series?,7240,openai_gpt_3_5_turbo_0613,CoT,0.2,14/09/2025,14/09/2025,12292.22336,20661.40923,0.003,0.994,8,0.197,0,0.24,0.245,,,,
06/09/2025,564322,Will What We Do in the Shadows win the Emmy for Outstanding Comedy Series?,will what we do in the shadows win the emmy for outstanding comedy series?,7240,google_gemma_3_12b_it,Zero-shot,0.15,14/09/2025,14/09/2025,12292.22336,20661.40923,0.003,0.994,8,0.147,0,0.25,0.245,,,,
06/09/2025,564322,Will What We Do in the Shadows win the Emmy for Outstanding Comedy Series?,will what we do in the shadows win the emmy for outstanding comedy series?,7240,google_gemma_3_12b_it,CoT,0.15,14/09/2025,14/09/2025,12292.22336,20661.40923,0.003,0.994,8,0.147,0,0.24,0.245,,,,
06/09/2025,564322,Will What We Do in the Shadows win the Emmy for Outstanding Comedy Series?,will what we do in the shadows win the emmy for outstanding comedy series?,7240,google_gemma_3_27b_it_free,Zero-shot,0.25,14/09/2025,14/09/2025,12292.22336,20661.40923,0.003,0.994,8,0.247,0,0.25,0.245,,,,
06/09/2025,564322,Will What We Do in the Shadows win the Emmy for Outstanding Comedy Series?,will what we do in the shadows win the emmy for outstanding comedy series?,7240,google_gemma_3_27b_it_free,CoT,0.25,14/09/2025,14/09/2025,12292.22336,20661.40923,0.003,0.994,8,0.247,0,0.24,0.245,,,,
